Ngày,Tham chiếu,Tổng khối lượng GD,Tổng giá trị GD,Vốn hóa Thị trường,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Thay đổi,% Thay đổi,Khối lượng GD Khớp lệnh,Giá trị GD Khớp lệnh,Khối lượng GD Thỏa thuận,Giá trị GD Thoả thuận
29/04/2021,"69,800","10,900",709000000.0,"5,200","65,000","65,000","65,000","65,000","-4,800",-6.88,"10,900",709000000.0,-,
28/04/2021,"75,000","300,100",21359000000.0,"5,584","75,000","69,800","75,000","69,800","-5,200",-6.93,"300,100",21359000000.0,-,
27/04/2021,"75,800","234,500",17353000000.0,"6,000","73,000","75,000","76,000","73,000",-800,-1.06,"234,500",17353000000.0,-,
26/04/2021,"73,900","425,800",31674000000.0,"6,064","77,000","75,800","77,000","73,900","1,900",2.57,"245,800",18372000000.0,"180,000",13302000000.0
23/04/2021,"72,500","367,400",25936000000.0,"5,912","72,800","73,900","73,900","67,500","1,400",1.93,"367,400",25936000000.0,-,
22/04/2021,"70,400","228,900",16322000000.0,"5,800","73,000","72,500","73,000","69,700","2,100",2.98,"228,900",16322000000.0,-,
20/04/2021,"66,800","282,500",19682000000.0,"5,632","68,900","70,400","70,500","68,500","3,600",5.39,"282,500",19682000000.0,-,
19/04/2021,"62,500","185,100",11964000000.0,"5,344","64,000","66,800","66,800","63,000","4,300",6.88,"185,100",11964000000.0,-,
16/04/2021,"60,800","129,900",7985000000.0,"5,000","60,900","62,500","63,000","60,900","1,700",2.8,"129,900",7985000000.0,-,
15/04/2021,"58,800","230,900",13772000000.0,"4,864","58,800","60,800","62,500","58,800","2,000",3.4,"230,900",13772000000.0,-,
14/04/2021,"56,800","176,200",10261000000.0,"4,704","59,000","58,800","59,000","56,800","2,000",3.52,"176,200",10261000000.0,-,
13/04/2021,"55,500","120,600",6783000000.0,"4,544","56,000","56,800","56,900","55,500","1,300",2.34,"120,600",6783000000.0,-,
12/04/2021,"54,900","180,000",9827000000.0,"4,440","54,500","55,500","55,500","53,600",600,1.09,"180,000",9827000000.0,-,
09/04/2021,"53,800","58,700",3184000000.0,"4,392","54,900","54,900","54,900","53,100","1,100",2.04,"58,700",3184000000.0,-,
08/04/2021,"52,000","83,900",4392000000.0,"4,304","52,000","53,800","54,000","51,900","1,800",3.46,"83,900",4392000000.0,-,
07/04/2021,"50,700","65,700",3378000000.0,"4,160","51,700","52,000","52,000","50,700","1,300",2.56,"65,700",3378000000.0,-,
06/04/2021,"50,000","94,200",4695000000.0,"4,056","50,500","50,700","51,000","49,100",700,1.4,"94,200",4695000000.0,-,
05/04/2021,"49,300","108,900",5300000000.0,"4,000","49,300","50,000","50,000","47,600",700,1.42,"108,900",5300000000.0,-,
02/04/2021,"48,000","60,100",2897000000.0,"3,944","49,400","49,300","50,000","47,500","1,300",2.71,"60,100",2897000000.0,-,
01/04/2021,"46,000","72,900",3402000000.0,"3,840","46,500","48,000","49,200","46,000","2,000",4.35,"72,900",3402000000.0,-,
31/03/2021,"44,950","61,100",2760000000.0,"3,680","45,800","46,000","46,000","44,400","1,050",2.34,"61,100",2760000000.0,-,
30/03/2021,"44,200","107,500",4727000000.0,"3,596","44,500","44,950","45,000","43,200",750,1.7,"107,500",4727000000.0,-,
29/03/2021,"43,500","148,600",6485000000.0,"3,536","43,900","44,200","44,200","43,000",700,1.61,"148,600",6485000000.0,-,
26/03/2021,"43,000","50,000",2151000000.0,"3,480","42,800","43,500","43,500","42,000",500,1.16,"50,000",2151000000.0,-,
25/03/2021,"42,500","664,400",28273000000.0,"3,440","43,500","43,000","44,000","42,000",500,1.18,"98,400",4218000000.0,"566,000",24055000000.0
24/03/2021,"43,800","93,400",3950000000.0,"3,400","43,500","42,500","44,000","41,000","-1,300",-2.97,"93,400",3950000000.0,-,
23/03/2021,"43,900","70,100",3042000000.0,"3,504","44,000","43,800","44,500","42,200",-100,-0.23,"70,100",3042000000.0,-,
22/03/2021,"43,500","63,000",2720000000.0,"3,512","43,500","43,900","44,000","42,500",400,0.92,"63,000",2720000000.0,-,
19/03/2021,"43,000","119,800",5121000000.0,"3,480","43,000","43,500","44,400","42,000",500,1.16,"119,800",5121000000.0,-,
18/03/2021,"41,700","133,700",5734000000.0,"3,440","44,000","43,000","44,600","42,000","1,300",3.12,"133,700",5734000000.0,-,
17/03/2021,"39,000","137,100",5488000000.0,"3,336","39,000","41,700","41,700","38,500","2,700",6.92,"137,100",5488000000.0,-,
16/03/2021,"38,200","55,300",2104000000.0,"3,120","38,400","39,000","39,000","37,300",800,2.09,"55,300",2104000000.0,-,
15/03/2021,"37,500","70,400",2624000000.0,"3,056","37,700","38,200","38,200","36,000",700,1.87,"70,400",2624000000.0,-,
12/03/2021,"37,400","108,200",4007000000.0,"3,000","37,400","37,500","37,500","36,700",100,0.27,"18,200",677000000.0,"90,000",3330000000.0
11/03/2021,"37,000","1,229,400",45480000000.0,"2,992","37,000","37,400","37,900","35,900",400,1.08,"40,400",1487000000.0,"1,189,000",43993000000.0
10/03/2021,"37,000","1,087,800",40235000000.0,"2,960","36,800","37,000","37,000","35,800",,,"17,800",645000000.0,"1,070,000",39590000000.0
09/03/2021,"37,000","98,600",3495000000.0,"2,960","36,500","37,000","37,000","35,700",,,"55,500",2008000000.0,"43,100",1487000000.0
08/03/2021,"36,500","47,500",1746000000.0,"2,960","37,500","37,000","38,000","35,600",500,1.37,"47,500",1746000000.0,-,
05/03/2021,"36,400","47,400",1674000000.0,"2,920","36,000","36,500","37,000","34,300",100,0.27,"47,400",1674000000.0,-,
04/03/2021,"35,400","40,400",1424000000.0,"2,912","35,400","36,400","36,900","34,700","1,000",2.82,"40,400",1424000000.0,-,
03/03/2021,"34,900","602,510",21047000000.0,"2,832","36,800","35,400","36,900","34,900",500,1.43,"62,000",2183000000.0,"540,510",18864000000.0
02/03/2021,"33,800","30,000",1016000000.0,"2,792","33,800","34,900","34,900","33,400","1,100",3.25,"30,000",1016000000.0,-,
01/03/2021,"33,200","30,900",1020000000.0,"2,704","33,200","33,800","33,900","32,300",600,1.81,"30,900",1020000000.0,-,
26/02/2021,"32,750","24,800",817000000.0,"2,656","32,750","33,200","33,500","32,750",450,1.37,"24,800",817000000.0,-,
25/02/2021,"32,100","51,700",1690000000.0,"2,620","32,900","32,750","33,000","32,200",650,2.02,"51,700",1690000000.0,-,
24/02/2021,"32,000","41,700",1332000000.0,"2,568","32,100","32,100","32,200","31,500",100,0.31,"41,700",1332000000.0,-,
23/02/2021,"32,000","24,400",778000000.0,"2,560","32,000","32,000","32,400","31,550",,,"24,400",778000000.0,-,
22/02/2021,"31,000","35,900",1131000000.0,"2,560","31,000","32,000","32,000","31,000","1,000",3.23,"35,900",1131000000.0,-,
19/02/2021,"31,500","72,200",2216000000.0,"2,480","31,300","31,000","31,500","30,100",-500,-1.59,"72,200",2216000000.0,-,
18/02/2021,"31,300","471,400",14616000000.0,"2,520","31,050","31,500","31,500","30,800",200,0.64,"36,400",1131000000.0,"435,000",13485000000.0
17/02/2021,"31,000","33,300",1025000000.0,"2,504","31,000","31,300","31,500","30,200",300,0.97,"33,300",1025000000.0,-,
09/02/2021,"30,000","59,900",1822000000.0,"2,480","29,800","31,000","31,000","29,700","1,000",3.33,"59,900",1822000000.0,-,
08/02/2021,"29,700","44,800",1349000000.0,"2,400","31,000","30,000","31,000","29,400",300,1.01,"44,800",1349000000.0,-,
05/02/2021,"29,500","105,900",3110000000.0,"2,376","29,500","29,700","30,400","28,950",200,0.68,"105,900",3110000000.0,-,
04/02/2021,"29,300","70,600",2066000000.0,"2,360","29,300","29,500","30,000","28,900",200,0.68,"70,600",2066000000.0,-,
03/02/2021,"29,000","51,000",1523000000.0,"2,344","30,500","29,300","31,000","29,300",300,1.03,"51,000",1523000000.0,-,
02/02/2021,"28,000","81,100",2317000000.0,"2,320","29,200","29,000","29,200","27,900","1,000",3.57,"81,100",2317000000.0,-,
01/02/2021,"30,000","29,600",863000000.0,"2,240","30,000","28,000","30,000","28,000","-2,000",-6.67,"29,600",863000000.0,-,
29/01/2021,"29,900","49,300",1461000000.0,"2,400","29,000","30,000","30,000","28,800",100,0.33,"49,300",1461000000.0,-,
28/01/2021,"30,000","218,000",6220000000.0,"2,392","29,500","29,900","30,000","27,900",-100,-0.33,"218,000",6220000000.0,-,
27/01/2021,"29,950","137,400",4048000000.0,"2,400","29,900","30,000","30,000","29,000",50,0.17,"137,400",4048000000.0,-,
26/01/2021,"30,300","62,700",1857000000.0,"2,396","30,300","29,950","30,300","28,500",-350,-1.16,"62,700",1857000000.0,-,
