Ngày,Tham chiếu,Tổng khối lượng GD,Tổng giá trị GD,Vốn hóa Thị trường,Mở cửa,Đóng cửa,Cao nhất,Thấp nhất,Thay đổi,% Thay đổi,Khối lượng GD Khớp lệnh,Giá trị GD Khớp lệnh,Khối lượng GD Thỏa thuận,Giá trị GD Thoả thuận
24/05/2019,"1,450","15,550",21000000.0,29,"1,350","1,430","1,430","1,350",-20.0,-1.38,"15,550",21000000.0,-,
23/05/2019,"1,380",80,,29,"1,450","1,450","1,450","1,450",70.0,5.07,80,,-,
22/05/2019,"1,370","33,230",46000000.0,28,"1,370","1,380","1,380","1,370",10.0,0.73,"33,230",46000000.0,-,
21/05/2019,"1,370",330,,27,"1,400","1,370","1,400","1,370",,,330,,-,
20/05/2019,"1,370","33,550",46000000.0,27,"1,450","1,370","1,450","1,370",,,"33,550",46000000.0,-,
17/05/2019,"1,450","6,360",9000000.0,27,"1,450","1,370","1,450","1,360",-80.0,-5.52,"6,360",9000000.0,-,
16/05/2019,"1,450","1,890",3000000.0,29,"1,450","1,450","1,450","1,400",,,"1,890",3000000.0,-,
15/05/2019,"1,400","16,870",24000000.0,29,"1,450","1,450","1,450","1,410",50.0,3.57,"16,870",24000000.0,-,
14/05/2019,"1,400","1,570",2000000.0,28,"1,400","1,400","1,400","1,360",,,"1,570",2000000.0,-,
13/05/2019,"1,310",570,1000000.0,28,"1,330","1,400","1,400","1,250",90.0,6.87,570,1000000.0,-,
10/05/2019,"1,400","33,630",45000000.0,26,"1,400","1,310","1,410","1,310",-90.0,-6.43,"33,630",45000000.0,-,
09/05/2019,"1,410","10,160",14000000.0,28,"1,400","1,400","1,400","1,400",-10.0,-0.71,"10,160",14000000.0,-,
08/05/2019,"1,400",330,,28,"1,370","1,410","1,410","1,370",10.0,0.71,330,,-,
07/05/2019,"1,440","15,540",22000000.0,28,"1,430","1,400","1,430","1,340",-40.0,-2.78,"15,540",22000000.0,-,
06/05/2019,"1,450","36,710",51000000.0,29,"1,380","1,440","1,440","1,380",-10.0,-0.69,"36,710",51000000.0,-,
03/05/2019,"1,390","4,400",6000000.0,29,"1,390","1,450","1,450","1,390",60.0,4.32,"4,400",6000000.0,-,
02/05/2019,"1,440","20,810",29000000.0,28,"1,440","1,390","1,440","1,390",-50.0,-3.47,"20,810",29000000.0,-,
